code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,date_registration,date_unregistration
FFF,2013B,549670,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,240,-25,NA
FFF,2013B,549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,549751,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Fail,240,-42,NA
FFF,2013B,549790,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,240,-30,NA
FFF,2013B,549792,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,240,-60,167
FFF,2013B,549825,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,240,-73,NA
FFF,2013B,549898,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,240,-65,NA
FFF,2013B,549904,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,240,-18,NA
FFF,2013B,550024,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,240,-36,103
FFF,2013B,550026,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-72,NA
FFF,2013B,550095,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,240,-16,NA
FFF,2013B,550123,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,240,-58,NA
FFF,2013B,550246,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,240,-21,86
FFF,2013B,550272,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,240,-36,NA
FFF,2013B,550287,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,240,-46,NA
FFF,2013B,550377,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,240,-42,18
FFF,2013B,550435,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,240,-21,NA
FFF,2013B,550470,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,240,-53,NA
FFF,2013B,550495,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,240,-58,NA
FFF,2013B,550610,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,240,-55,145
FFF,2013B,550617,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,240,-52,NA
FFF,2013B,550651,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,240,-52,NA
FFF,2013B,550736,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,240,-25,NA
FFF,2013B,550763,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,240,-42,NA
FFF,2013B,550787,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,240,-16,NA
FFF,2013B,550792,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Fail,240,-11,NA
FFF,2013B,550797,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,240,-58,NA
FFF,2013B,550802,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,240,-72,NA
FFF,2013B,550813,M,North Region,A Level or Equivalent,NA,35-55,0,90,N,Pass,240,-72,NA
FFF,2013B,550853,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,Pass,240,-36,NA
FFF,2013B,550866,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,240,-49,NA
FFF,2013B,550909,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,240,-67,NA
FFF,2013B,550933,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,240,-58,NA
FFF,2013B,550961,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,240,-43,NA
FFF,2013B,551027,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,240,-67,NA
FFF,2013B,551052,M,South West Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,240,-52,57
FFF,2013B,551058,M,South East Region,HE Qualification,10-20,0-35,0,90,N,Pass,240,-30,NA
FFF,2013B,551061,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,240,-25,NA
FFF,2013B,551134,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,240,-58,47
FFF,2013B,551137,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,240,-55,51
FFF,2013B,551142,M,South Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,240,-50,165
FFF,2013B,551156,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,240,-46,57
FFF,2013B,551190,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,240,-46,NA
FFF,2013B,551212,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,240,-36,NA
FFF,2013B,551258,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,240,-29,NA
FFF,2013B,551287,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,240,-67,NA
FFF,2013B,551311,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,240,-65,NA
FFF,2013B,551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-50,NA
FFF,2013B,551482,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Fail,240,-50,NA
FFF,2013B,551492,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,240,-60,-11
FFF,2013B,551495,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,240,-58,NA
FFF,2013B,551528,M,Yorkshire Region,Lower Than A Level,NA,0-35,0,60,N,Withdrawn,240,-29,88
FFF,2013B,551583,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,240,-9,NA
FFF,2013B,551602,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,240,-55,NA
FFF,2013B,551688,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,240,-58,NA
FFF,2013B,551730,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,240,-30,NA
FFF,2013B,551764,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,240,-64,47
FFF,2013B,551791,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,240,-23,NA
FFF,2013B,551796,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,240,-48,NA
FFF,2013B,551805,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,240,-24,NA
FFF,2013B,552041,M,East Anglian Region,No Formal quals,60-70%,0-35,0,90,N,Withdrawn,240,-55,-22
FFF,2013B,552057,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,240,-36,NA
FFF,2013B,552142,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,240,-29,NA
FFF,2013B,552228,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Fail,240,-60,NA
FFF,2013B,552284,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,240,-20,179
FFF,2013B,552320,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,240,-46,NA
FFF,2013B,552374,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,240,-21,NA
FFF,2013B,552395,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,240,-60,219
FFF,2013B,552450,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,240,-52,NA
FFF,2013B,552491,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,240,-53,NA
FFF,2013B,552560,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Fail,240,-58,NA
FFF,2013B,552567,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,240,-59,NA
FFF,2013B,552580,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,240,-24,73
FFF,2013B,552614,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,240,-58,-26
FFF,2013B,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,240,-58,NA
FFF,2013B,552708,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,240,-53,NA
FFF,2013B,552721,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,240,-59,NA
FFF,2013B,552740,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,240,-59,116
FFF,2013B,552834,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,240,-20,NA
FFF,2013B,552987,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Pass,240,-21,NA
FFF,2013B,553017,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,240,-21,NA
FFF,2013B,553100,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,240,-58,NA
FFF,2013B,553104,M,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,240,-34,NA
FFF,2013B,553131,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,240,-55,NA
FFF,2013B,553155,M,South West Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,240,-53,NA
FFF,2013B,553220,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,240,-49,NA
FFF,2013B,553240,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,240,-20,-6
FFF,2013B,553262,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,240,-55,NA
FFF,2013B,553325,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,240,-30,NA
FFF,2013B,553404,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,240,-22,30
FFF,2013B,553425,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,240,-50,NA
FFF,2013B,553500,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-52,NA
FFF,2013B,553528,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,240,-53,NA
FFF,2013B,553631,M,South Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,240,-34,-16
FFF,2013B,553649,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,240,-46,NA
FFF,2013B,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-28,NA
FFF,2013B,553727,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,240,-30,NA
FFF,2013B,553781,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-25,NA
FFF,2013B,553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,240,-22,NA
FFF,2013B,553831,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,240,-48,NA
FFF,2013B,553834,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,240,-36,115
FFF,2013B,553841,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,240,-15,NA
FFF,2013B,553878,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,240,-50,NA
FFF,2013B,553963,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,240,-43,NA
FFF,2013B,554038,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,240,-52,NA
FFF,2013B,554044,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,240,-29,NA
FFF,2013B,554045,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,240,-42,23
FFF,2013B,554152,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,240,-30,-3
FFF,2013B,554166,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,240,-23,NA
FFF,2013B,554236,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,240,-46,NA
FFF,2013B,554256,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,240,-34,NA
FFF,2013B,554289,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,240,-51,NA
FFF,2013B,554331,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,240,-23,NA
FFF,2013B,554365,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,240,-50,122
FFF,2013B,554372,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,240,-49,NA
FFF,2013B,554435,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,240,-28,NA
FFF,2013B,554476,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,240,-21,NA
FFF,2013B,554558,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,240,-49,NA
FFF,2013B,554592,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,240,-18,NA
FFF,2013B,554620,M,London Region,A Level or Equivalent,20-30%,0-35,0,70,Y,Pass,240,-25,NA
FFF,2013B,554664,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,240,-25,NA
FFF,2013B,554748,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Pass,240,-46,NA
FFF,2013B,554761,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,240,-15,NA
FFF,2013B,554813,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,240,-15,NA
FFF,2013B,554852,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,240,-48,NA
FFF,2013B,554888,F,Ireland,HE Qualification,NA,0-35,0,60,N,Withdrawn,240,-23,30
FFF,2013B,554908,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,240,-25,NA
FFF,2013B,554919,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,240,-30,129
FFF,2013B,554923,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,240,-48,NA
FFF,2013B,554940,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,240,-29,NA
FFF,2013B,554946,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,240,-48,NA
FFF,2013B,555110,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,240,-46,-1
FFF,2013B,555144,M,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass,240,-22,NA
FFF,2013B,555148,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,240,-46,27
FFF,2013B,555168,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,240,-42,102
FFF,2013B,555178,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,240,-36,41
FFF,2013B,555250,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,150,N,Pass,240,-30,NA
FFF,2013B,555349,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,240,-34,NA
FFF,2013B,555444,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass,240,-44,NA
FFF,2013B,555503,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,240,-16,NA
FFF,2013B,555539,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,240,-44,27
FFF,2013B,555609,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,240,-30,158
FFF,2013B,555619,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,Fail,240,-16,NA
FFF,2013B,555653,M,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,240,-43,27
FFF,2013B,555709,M,London Region,No Formal quals,20-30%,35-55,0,60,N,Withdrawn,240,-43,202
FFF,2013B,555786,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,240,-28,209
FFF,2013B,556004,M,East Anglian Region,A Level or Equivalent,0-10%,35-55,0,120,N,Fail,240,-29,NA
FFF,2013B,556022,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,240,-42,NA
FFF,2013B,556121,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,240,-23,NA
FFF,2013B,556126,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Withdrawn,240,-28,152
FFF,2013B,556133,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,240,-36,NA
FFF,2013B,556134,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,240,-30,-16
FFF,2013B,556153,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,240,-36,80
FFF,2013B,556203,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,240,-36,27
FFF,2013B,556210,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,240,-28,NA
FFF,2013B,556251,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,240,-34,NA
FFF,2013B,556302,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,240,-34,NA
FFF,2013B,556351,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,240,-21,NA
FFF,2013B,556391,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,240,-27,NA
FFF,2013B,556404,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,240,-34,88
FFF,2013B,556408,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,240,-34,31
FFF,2013B,556429,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,240,-15,NA
FFF,2013B,556440,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Pass,240,-16,NA
FFF,2013B,556489,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,240,-18,-11
FFF,2013B,556492,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,240,-21,166
FFF,2013B,556498,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,240,-25,NA
FFF,2013B,556540,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,240,-12,NA
FFF,2013B,556542,M,North Region,A Level or Equivalent,NA,0-35,0,60,Y,Withdrawn,240,-16,54
FFF,2013B,556567,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,556659,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,240,-27,NA
FFF,2013B,556783,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Distinction,240,-24,NA
FFF,2013B,556880,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,240,-30,NA
FFF,2013B,556911,M,London Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,240,-27,68
FFF,2013B,556924,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,240,-30,NA
FFF,2013B,556927,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,240,-24,-2
FFF,2013B,556931,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,240,-29,NA
FFF,2013B,556945,F,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,240,-24,NA
FFF,2013B,556970,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,240,-21,NA
FFF,2013B,557053,M,North Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,240,-29,NA
FFF,2013B,557089,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,240,-25,33
FFF,2013B,557129,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,240,-22,NA
FFF,2013B,557177,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,557203,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,240,-23,NA
FFF,2013B,557314,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,240,-23,NA
FFF,2013B,557345,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,240,-23,NA
FFF,2013B,557388,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,240,-28,NA
FFF,2013B,557445,F,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,240,-15,NA
FFF,2013B,557469,M,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,240,-9,170
FFF,2013B,557542,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,240,-28,213
FFF,2013B,557586,M,Ireland,HE Qualification,NA,0-35,0,60,N,Fail,240,-16,NA
FFF,2013B,557588,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,240,-22,27
FFF,2013B,557710,F,Scotland,HE Qualification,60-70%,35-55,0,60,Y,Distinction,240,-28,NA
FFF,2013B,557735,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,240,-28,161
FFF,2013B,557773,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,240,-23,104
FFF,2013B,557787,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,240,-16,NA
FFF,2013B,557792,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,240,-22,NA
FFF,2013B,557811,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,240,-27,NA
FFF,2013B,557840,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,240,-25,NA
FFF,2013B,557877,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,240,-9,NA
FFF,2013B,557891,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,240,-25,NA
FFF,2013B,557908,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,240,-24,121
FFF,2013B,558018,M,North Region,A Level or Equivalent,NA,35-55,0,60,N,Distinction,240,-25,NA
FFF,2013B,558098,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,240,-25,NA
FFF,2013B,558104,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,240,-15,NA
FFF,2013B,558199,M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,240,-22,57
FFF,2013B,558208,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,240,-16,NA
FFF,2013B,558244,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,240,-12,88
FFF,2013B,558262,M,South Region,A Level or Equivalent,70-80%,0-35,0,150,N,Fail,240,-23,NA
FFF,2013B,558280,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,240,-24,NA
FFF,2013B,558354,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,240,-25,27
FFF,2013B,558404,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,240,-22,203
FFF,2013B,558489,M,South Region,Lower Than A Level,NA,0-35,0,60,N,Pass,240,-23,NA
FFF,2013B,558503,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,558558,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,240,-25,NA
FFF,2013B,558597,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,240,-24,NA
FFF,2013B,558628,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,558692,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,240,-24,NA
FFF,2013B,558760,M,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,240,-22,NA
FFF,2013B,558770,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,240,-24,NA
FFF,2013B,558772,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,240,-24,NA
FFF,2013B,558776,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,240,-24,88
FFF,2013B,558801,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,240,-24,NA
FFF,2013B,558807,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,240,-24,173
FFF,2013B,558851,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,240,-24,NA
FFF,2013B,558854,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,240,-22,NA
FFF,2013B,558907,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,240,-23,NA
FFF,2013B,558915,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,240,-22,NA
FFF,2013B,558957,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,240,-22,27
FFF,2013B,558963,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,240,-22,NA
FFF,2013B,559004,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,240,-22,NA
FFF,2013B,559019,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,240,-21,27
FFF,2013B,559058,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,240,-23,NA
FFF,2013B,559062,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,240,-21,NA
FFF,2013B,559155,M,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Pass,240,-18,NA
FFF,2013B,559325,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Distinction,240,-15,NA
FFF,2013B,559335,M,Ireland,HE Qualification,NA,0-35,0,60,N,Pass,240,-18,NA
FFF,2013B,559397,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,240,-24,NA
FFF,2013B,559405,M,North Region,Lower Than A Level,NA,35-55,0,60,N,Fail,240,-24,NA
FFF,2013B,559423,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,240,-24,NA
FFF,2013B,559440,M,Ireland,HE Qualification,70-80%,0-35,0,60,N,Pass,240,-16,NA
